"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         399,      -7.236787451,      -3.489534356,      -4.840189043,      -1.727165691
          0,           0,         400,      -7.284968582,      -3.489546083,      -4.862876992,      -1.742673538
          0,           0,         401,       -7.33730092,      -3.490127536,      -4.963685768,      -1.779413043
          0,           0,         402,      -7.375098811,      -3.490937822,      -5.059335999,      -1.814203975
          0,           0,         403,      -7.379736694,       -3.49176818,      -5.080443024,      -1.826834695
          0,           0,         404,      -7.362047621,      -3.492521298,      -5.033562959,      -1.818462229
          0,           0,         405,      -7.176380669,      -3.494323634,      -4.791336866,      -1.682591662
          0,           0,         406,      -7.321783526,      -3.494600359,      -4.967690681,      -1.791076557
          0,           0,         407,      -7.346877787,      -3.495013892,      -4.989147692,      -1.797997847
          0,           0,         408,      -7.371525978,      -3.495626474,      -5.052423959,      -1.813826528
          0,           0,         409,      -7.386788102,      -3.496337832,      -5.100610893,      -1.827673702
          0,           0,         410,      -7.386985108,      -3.497071053,      -5.102282326,      -1.832011959
          0,           0,         411,      -7.378548781,      -3.497781719,      -5.074817719,      -1.828626679
          0,           0,         412,      -7.370592034,       -3.49845704,      -5.049202422,      -1.823317282
          0,           0,         413,      -7.368150631,      -3.499108275,      -5.039983714,      -1.820644624
          0,           0,         414,      -7.370994546,      -3.499754665,      -5.046295239,      -1.821604612
          0,           0,         415,      -7.376100225,      -3.500409906,      -5.060182231,       -1.82473397
          0,           0,         416,      -7.380483729,      -3.501077411,       -5.07288756,      -1.828077444
          0,           0,         417,      -7.382707992,      -3.501752889,      -5.079222989,      -1.830376278
          0,           0,         418,      -7.382940409,        -3.5024297,      -5.079100552,      -1.831350023
          0,           0,         419,      -7.382227391,      -3.503103151,      -5.075767522,      -1.831447194
          0,           0,         420,      -7.381655753,      -3.503772052,      -5.072781681,      -1.831368617
          0,           0,         421,      -7.381814804,      -3.504437903,      -5.072087116,      -1.831631215
          0,           0,         422,      -7.382703355,      -3.505103078,      -5.073751818,      -1.832381412
          0,           0,         423,      -7.383963511,      -3.505769302,      -5.076700603,      -1.833470342
          0,           0,         424,      -7.385196961,       -3.50643706,      -5.079668817,      -1.834646031
          0,           0,         425,      -7.386173107,      -3.507105842,      -5.081873223,       -1.83571545
          0,           0,         426,       -7.38687203,      -3.507774779,      -5.083199933,      -1.836611684
          0,           0,         427,      -7.387409844,      -3.508443195,      -5.083995729,      -1.837375102
          0,           0,         428,      -7.387929666,      -3.509110859,      -5.084716865,      -1.838091916
          0,           0,         429,      -7.388523342,       -3.50977791,      -5.085666321,      -1.838835304
          0,           0,         430,      -7.389208624,      -3.510444643,      -5.086911324,      -1.839635898
          0,           0,         431,      -7.389950449,      -3.511111298,      -5.088345752,       -1.84048412
          0,           0,         432,      -7.390698559,      -3.511777961,      -5.089808602,      -1.841350523
          0,           0,         433,      -7.391417086,      -3.512444578,       -5.09118066,      -1.842207274
          0,           0,         434,      -7.392095429,      -3.513111032,       -5.09242295,      -1.843040255
          0,           0,         435,      -7.392742886,      -3.513777218,      -5.093562089,      -1.843849947
          0,           0,         436,      -7.393376107,      -3.514443085,      -5.094650559,      -1.844645155
          0,           0,         437,      -7.394008097,      -3.515108638,      -5.095730592,      -1.845435346
          0,           0,         438,      -7.394643279,      -3.515773907,      -5.096817205,      -1.846225696
          0,           0,         439,      -7.395278513,      -3.516438922,        -5.0979007,       -1.84701611
          0,           0,         440,      -7.395907211,      -3.517103698,      -5.098959675,      -1.847803079
          0,           0,         441,      -7.230064562,      -3.518928599,      -4.881777404,      -1.734736999
          0,           0,         442,      -6.987259303,      -3.522442817,      -4.601196171,      -1.516211493
          0,           0,         443,      -7.296994824,      -3.522027147,      -4.940410268,      -1.787577616
          0,           0,         444,        -7.3605726,      -3.522077634,      -4.989789619,      -1.812790024
          0,           0,         445,      -7.403150549,      -3.522643849,      -5.100712071,      -1.842116867
          0,           0,         446,      -7.426840707,      -3.523417198,      -5.190885333,      -1.867491618
          0,           0,         447,       -7.41931644,      -3.524213991,      -5.168544495,      -1.871359768
          0,           0,         448,      -7.212944705,      -3.526089572,      -4.836694849,      -1.723337573
          0,           0,         449,      -7.348437727,      -3.526392506,      -4.997085373,       -1.82650436
          0,           0,         450,      -7.373228673,      -3.526793778,      -5.016083482,      -1.833137388
          0,           0,         451,       -7.39629151,      -3.527371782,      -5.075916433,      -1.847289253
          0,           0,         452,      -7.411609385,      -3.528050267,      -5.126554319,      -1.860647534
          0,           0,         453,      -7.412453683,      -3.528763335,      -5.132238444,      -1.865243781
          0,           0,         454,      -7.404362799,       -3.52946566,      -5.106328404,      -1.862293678
          0,           0,         455,      -7.395742478,      -3.530137782,      -5.078729228,      -1.856839019
          0,           0,         456,      -7.391811565,      -3.530784534,      -5.065388478,      -1.853368671
          0,           0,         457,      -7.393141474,      -3.531422151,      -5.067529555,      -1.853405627
          0,           0,         458,      -7.397359688,      -3.532064792,      -5.078885492,      -1.855960899
          0,           0,         459,      -7.401637099,      -3.532718079,      -5.091455137,      -1.859220936
          0,           0,         460,      -7.404309756,       -3.53337984,      -5.099650707,      -1.861820893
          0,           0,         461,      -7.405197245,      -3.534044456,      -5.102223714,      -1.863279481
          0,           0,         462,      -7.405066551,      -3.534707099,      -5.101330865,      -1.863854911
          0,           0,         463,      -7.239438572,      -3.536524027,       -4.88588582,      -1.748133926
          0,           0,         464,      -7.000142773,      -3.540018508,      -4.613503658,      -1.530618564
          0,           0,         465,      -7.307881157,      -3.539582866,       -4.94968841,      -1.802637574
          0,           0,         466,      -7.370831929,      -3.539621999,      -4.997863081,      -1.827994895
          0,           0,         467,      -7.413857544,      -3.540183638,      -5.108468574,      -1.858611236
          0,           0,         468,      -7.437772733,      -3.540954687,      -5.199250232,      -1.885045216
          0,           0,         469,      -7.430644174,      -3.541748286,       -5.18015277,      -1.889401132
          0,           0,         470,      -7.407767647,      -3.542475885,      -5.103283885,      -1.876129431
          0,           0,         471,      -7.391744581,      -3.543124527,      -5.053946455,      -1.862715014
          0,           0,         472,      -7.390602782,      -3.543729901,      -5.047105027,      -1.858836538
          0,           0,         473,      -7.399548023,      -3.544336158,      -5.069319443,       -1.86316962
          0,           0,         474,      -7.410161056,      -3.544968264,      -5.100258994,      -1.870369124
          0,           0,         475,      -7.416705924,      -3.545626917,      -5.121761785,      -1.876148501
          0,           0,         476,      -7.417891191,      -3.546298438,      -5.126171479,      -1.878709031
          0,           0,         477,      -7.247576031,      -3.548127366,      -4.893207826,      -1.758954183
          0,           0,         478,      -7.002568991,      -3.551611502,      -4.608547632,      -1.533851015
          0,           0,         479,      -6.765883699,      -3.557756653,      -4.369581262,      -1.298225886
          0,           0,         480,       -7.21712243,       -3.55619399,      -4.820770027,      -1.734862393
          0,           0,         481,      -7.310549529,      -3.555570905,      -4.874852972,      -1.778768488
          0,           0,         482,      -7.383088872,      -3.556047654,      -5.005349968,      -1.833706069
          0,           0,         483,      -7.441906535,      -3.556924593,      -5.168421652,       -1.89353908
          0,           0,         484,      -7.248013331,      -3.559040212,      -4.884378566,      -1.766816854
          0,           0,         485,      -6.948909811,      -3.562507065,      -4.509463969,      -1.479616596
          0,           0,         486,      -7.291064899,      -3.561961548,      -4.892598816,       -1.79401885
          0,           0,         487,      -7.249421398,      -3.563104937,      -4.877795588,       -1.75654752
          0,           0,         488,       -7.40370768,      -3.563392696,      -5.091145752,      -1.875751854
          0,           0,         489,      -7.417656687,      -3.563952951,      -5.084257398,      -1.884384726
          0,           0,         490,      -7.411232759,      -3.564665355,       -5.06811957,      -1.884528832
          0,           0,         491,      -7.398610486,      -3.565373777,      -5.037639993,       -1.87778296
          0,           0,         492,      -7.388549474,      -3.566031552,      -5.013283866,      -1.869563701
          0,           0,         493,      -7.387501907,      -3.566652796,      -5.009939618,      -1.866931747
          0,           0,         494,       -7.39422757,       -3.56726707,      -5.025214819,      -1.870612634
          0,           0,         495,      -7.403285577,      -3.567895624,      -5.047862204,      -1.877149212
          0,           0,         496,      -7.410104506,      -3.568543495,      -5.066565006,      -1.883062922
          0,           0,         497,      -7.413185539,      -3.569203328,      -5.075950723,      -1.886688734
          0,           0,         498,      -7.413555079,       -3.56986429,      -5.077685615,      -1.888137809
          0,           0,         499,      -7.413209857,      -3.570519293,      -5.076986419,      -1.888554884
          0,           0,         500,      -7.252670045,      -3.572341485,      -4.883931341,      -1.770164831
          0,           0,         501,      -7.025449342,      -3.575837617,      -4.639401454,      -1.559649886
          0,           0,         502,      -6.792300501,      -3.581994378,      -4.405001973,      -1.326344176
          0,           0,         503,      -6.536600751,       -3.59214426,      -4.131067994,      -1.066159248
          0,           0,         504,      -7.036630377,      -3.588940548,      -4.584288318,      -1.566299018
          0,           0,         505,      -7.132682065,      -3.590326048,      -4.803173186,      -1.662852779
          0,           0,         506,      -6.812511322,      -3.595832402,      -4.365368675,      -1.345643958
          0,           0,         507,      -6.574443668,      -3.604450601,      -4.133568001,      -1.104080117
          0,           0,         508,      -7.098498063,      -3.601494286,       -4.65232742,       -1.62763579
          0,           0,         509,      -7.142130786,      -3.602257987,      -4.736591938,      -1.664706733
          0,           0,         510,      -6.889807293,      -3.607144265,      -4.436352225,      -1.424782834
          0,           0,         511,      -6.637966964,       -3.61457613,      -4.186467782,      -1.168556622
          0,           0,         512,      -6.693471213,       -3.62018649,      -4.272932496,      -1.227159169
          0,           0,         513,      -6.456786852,      -3.631885072,      -4.035408263,     -0.9858675738
          0,           0,         514,      -6.904204512,      -3.627249857,       -4.42263166,      -1.433717461
          0,           0,         515,      -7.178432448,      -3.625604437,      -4.675803039,      -1.678370071
          0,           0,         516,      -7.271470896,      -3.625970384,      -4.768181947,      -1.758878773
          0,           0,         517,      -7.375568856,      -3.627239665,      -4.914747328,      -1.870862988
          0,           0,         518,      -7.372665131,      -3.628531962,      -4.929543517,      -1.891983003
          0,           0,         519,      -7.309220662,      -3.629508631,      -4.834983599,      -1.834717229
          0,           0,         520,      -7.280684341,      -3.630176944,      -4.790141717,      -1.801329274
          0,           0,         521,      -7.294377242,      -3.630706032,      -4.804950354,      -1.807382074
          0,           0,         522,      -7.327375059,      -3.631260278,      -4.851001318,      -1.833161748
          0,           0,         523,      -7.355724303,      -3.631914575,      -4.895694375,      -1.858237216
          0,           0,         524,      -7.368282339,      -3.632654807,      -4.918484717,      -1.872588043
          0,           0,         525,      -7.367200368,      -3.633424086,      -4.919130246,      -1.875506478
          0,           0,         526,      -7.360448908,      -3.634171801,       -4.90955405,      -1.871613931
          0,           0,         527,       -7.35596758,      -3.634878827,      -4.902747347,      -1.867682507
          0,           0,         528,      -7.357912894,      -3.635555198,      -4.905950567,      -1.868432168
          0,           0,         529,      -7.365813247,      -3.636223067,      -4.919363858,      -1.874474622
          0,           0,         530,      -7.376505862,      -3.636900335,      -4.938739307,      -1.883613953
          0,           0,         531,      -7.386812413,      -3.637593155,      -4.959004579,      -1.893199135
          0,           0,         532,      -7.395141333,      -3.638297401,      -4.976926572,       -1.90158984
          0,           0,         533,      -7.401548578,      -3.639004738,      -4.991853276,      -1.908400901
          0,           0,         534,      -7.406956508,      -3.639708432,       -5.00491967,       -1.91409027
          0,           0,         535,      -7.412329421,      -3.640406084,      -5.017758129,      -1.919391085
          0,           0,         536,      -7.418170426,      -3.641099113,      -5.031459941,      -1.924838111
          0,           0,         537,      -7.424417331,      -3.641790522,      -5.046124864,      -1.930549646
          0,           0,         538,      -7.430646351,      -3.642482758,      -5.061011244,      -1.936292424
          0,           0,         539,      -7.436381486,      -3.643176688,      -5.075039927,       -1.94169853
          0,           0,         540,      -7.441321359,      -3.643871761,      -5.087320608,      -1.946470241
          0,           0,         541,      -7.445406184,      -3.644566814,      -5.097455985,      -1.950483236
          0,           0,         542,      -7.448755021,      -3.645260859,      -5.105544948,      -1.953781412
          0,           0,         543,      -7.451550544,       -3.64595349,      -5.111967579,       -1.95650345
          0,           0,         544,      -7.453942206,      -3.646644848,      -5.117122478,       -1.95879614
          0,           0,         545,      -7.456004855,      -3.647335334,      -5.121263521,      -1.960758524
          0,           0,         546,      -7.457751288,      -3.648025314,      -5.124483354,      -1.962432202
          0,           0,         547,      -7.459172145,      -3.648714964,      -5.126796574,      -1.963825067
          0,           0,         548,      -7.460272679,      -3.649404261,      -5.128238995,      -1.964943468
          0,           0,         549,      -7.461088659,      -3.650093083,      -5.128921036,      -1.965812911
          0,           0,         550,      -7.295345832,      -3.652082832,       -4.92153375,      -1.831524298
          0,           0,         551,      -7.062277824,      -3.655849267,      -4.660691008,      -1.603947473
          0,           0,         552,      -7.359504835,      -3.655177415,      -4.981908644,      -1.887327025
          0,           0,         553,      -7.421105267,      -3.655122165,       -5.01991714,      -1.915233696
          0,           0,         554,      -7.468821402,      -3.655700312,      -5.120145956,      -1.956104009
          0,           0,         555,      -7.492682506,      -3.656529222,      -5.196112861,      -1.989114421
          0,           0,         556,      -7.482032417,      -3.657380299,      -5.176192747,      -1.991480714
          0,           0,         557,      -7.456591046,      -3.658147559,      -5.109415531,      -1.972039809
          0,           0,         558,      -7.440147061,      -3.658819699,      -5.066464719,      -1.954693911
          0,           0,         559,      -7.439710215,      -3.659442387,      -5.060792665,      -1.950367189
          0,           0,         560,      -7.449490862,      -3.660068256,      -5.080205894,      -1.956278606
          0,           0,         561,       -7.46046789,      -3.660725353,      -5.106204122,      -1.965333514
          0,           0,         562,      -7.466762832,      -3.661413019,      -5.123367053,      -1.972106078
          0,           0,         563,       -7.46739741,      -3.662114572,      -5.126274707,      -1.974582468
          0,           0,         564,      -7.464644812,      -3.662812729,      -5.119476461,      -1.973592465
          0,           0,         565,      -7.461572093,      -3.663498803,      -5.111017984,      -1.971396863
          0,           0,         566,      -7.460257628,      -3.664173667,       -5.10657831,      -1.970072998
          0,           0,         567,      -7.461154445,      -3.664843436,      -5.107694623,      -1.970502377
          0,           0,         568,      -7.463488531,      -3.665514265,      -5.112803063,      -1.972380222
          0,           0,         569,      -7.466117335,      -3.666189249,      -5.119172411,      -1.974848629
          0,           0,         570,      -7.468233226,      -3.666868087,      -5.124592965,      -1.977137309
          0,           0,         571,      -7.469615324,      -3.667548564,      -5.128215617,      -1.978886649
          0,           0,         572,      -7.470491445,      -3.668228386,      -5.130426443,       -1.98014417
          0,           0,         573,      -7.471241949,      -3.668906322,      -5.132155165,      -1.981174738
          0,           0,         574,      -7.311662525,      -3.670864569,      -4.937109672,      -1.850245856
          0,           0,         575,      -7.083024146,      -3.674587146,      -4.684185362,      -1.625918724
          0,           0,         576,      -7.374924571,      -3.673931488,      -4.997970336,      -1.905634799
          0,           0,         577,      -7.435393025,      -3.673877491,      -5.036180988,      -1.933512315
          0,           0,         578,      -7.482641235,       -3.67444322,      -5.137881362,      -1.975141907
          0,           0,         579,      -7.506403276,      -3.675256535,      -5.216916597,       -2.00892723
          0,           0,         580,      -7.497036123,      -3.676093315,      -5.201503168,      -2.012543577
          0,           0,         581,      -7.298481256,      -3.678102936,      -4.906272559,      -1.840080332
          0,           0,         582,      -7.427563792,      -3.678328769,      -5.056822684,      -1.954578952
          0,           0,         583,      -7.451237872,      -3.678688548,      -5.070030748,      -1.961422204
          0,           0,         584,      -7.476891194,      -3.679262804,      -5.126247682,      -1.981837209
          0,           0,         585,       -7.49274134,      -3.679957792,      -5.172616243,      -1.999716258
          0,           0,         586,      -7.492801898,      -3.680692355,      -5.178366007,       -2.00502485
          0,           0,         587,      -7.318142558,      -3.682685675,      -4.940908643,      -1.859822161
          0,           0,         588,      -7.080153396,      -3.686361552,      -4.669929116,      -1.622760067
          0,           0,         589,      -6.860854285,      -3.692723812,       -4.45628095,      -1.398723316
          0,           0,         590,      -6.620691001,      -3.703017477,      -4.208533091,      -1.152435289
          0,           0,         591,      -7.101664375,      -3.699148616,      -4.646929806,      -1.638016951
          0,           0,         592,       -7.19265289,      -3.700579344,      -4.838928921,      -1.735255869
          0,           0,         593,      -6.891543099,       -3.70634668,      -4.443362223,       -1.42926123
          0,           0,         594,      -6.660408112,       -3.71508603,       -4.21806487,      -1.192339152
          0,           0,         595,      -7.156558916,      -3.711565533,      -4.703008953,       -1.69390388
          0,           0,         596,       -7.19253617,      -3.712305843,       -4.76809976,        -1.7261305
          0,           0,         597,      -6.971279473,      -3.717459771,      -4.519928263,       -1.51221753
          0,           0,         598,      -6.722726954,      -3.725040942,      -4.270424591,      -1.255860775
          0,           0,         599,      -7.199445468,      -3.722017963,      -4.743614407,      -1.739046029
          0,           0,         600,      -7.292857942,      -3.720562716,      -4.795591408,      -1.794070669
          0,           0,         601,      -7.380913884,      -3.721092405,      -4.898530147,      -1.877372225
          0,           0,         602,      -7.450046818,       -3.72230936,      -5.004526833,       -1.96904958
          0,           0,         603,      -7.437242988,      -3.723519092,      -5.004404576,      -1.982568703
          0,           0,         604,      -7.183478359,      -3.725756718,      -4.700309911,      -1.725937897
          0,           0,         605,      -7.003438114,      -3.729356941,       -4.53471176,        -1.5420705
          0,           0,         606,      -7.321354077,       -3.72836927,      -4.866415977,      -1.857243502
          0,           0,         607,       -7.38257615,      -3.728149978,      -4.912441614,      -1.893034642
          0,           0,         608,      -7.437042188,      -3.728790557,      -4.992054211,      -1.947837945
          0,           0,         609,      -7.330269255,       -3.73125206,      -4.926350812,      -1.882325212
          0,           0,         610,      -7.411951593,      -3.731632857,      -4.990781779,      -1.960010949
          0,           0,         611,      -7.401351593,      -3.732066658,      -4.951237926,      -1.937640672
          0,           0,         612,      -7.417192625,       -3.73261541,      -4.972742669,      -1.949073283
          0,           0,         613,      -7.300885447,      -3.734635421,      -4.878843063,      -1.848061212
          0,           0,         614,      -7.118646706,      -3.738530161,      -4.720889249,      -1.668349715
          0,           0,         615,      -6.906616467,      -3.745068488,      -4.515956282,      -1.448714012
          0,           0,         616,      -7.294807872,      -3.742739913,      -4.877344281,      -1.844334891
          0,           0,         617,       -7.35912078,      -3.741811554,      -4.887694725,      -1.870879804
          0,           0,         618,      -7.436332082,      -3.742300774,      -4.995405548,      -1.944805606
          0,           0,         619,       -7.50254047,      -3.743300047,      -5.127406708,      -2.030461567
          0,           0,         620,      -7.510879688,      -3.744331258,      -5.174569941,      -2.062725899
          0,           0,         621,      -7.475390252,      -3.745183555,      -5.099634605,      -2.030182454
          0,           0,         622,      -7.451252872,      -3.745841771,      -5.043605913,      -1.998526162
          0,           0,         623,      -7.455287203,      -3.746405145,      -5.043239818,      -1.995000356
          0,           0,         624,      -7.476130991,      -3.746980832,      -5.079941847,      -2.010955098
          0,           0,         625,      -7.496689826,      -3.747621951,      -5.124464073,      -2.030620727
          0,           0,         626,      -7.506709914,      -3.748323313,      -5.151188239,      -2.043356679
          0,           0,         627,      -7.505807548,      -3.749049321,      -5.152032332,      -2.046156184
          0,           0,         628,      -7.499203152,      -3.749765497,      -5.137075913,      -2.041738938
          0,           0,         629,      -7.492837877,      -3.750456228,      -5.121173477,      -2.035514645
          0,           0,         630,      -7.490326161,       -3.75112531,      -5.113431198,       -2.03195559
          0,           0,         631,       -7.49205735,      -3.751786163,       -5.11541205,      -2.032493613
          0,           0,         632,      -7.496202531,      -3.752451144,      -5.123737416,      -2.035970811
          0,           0,         633,      -7.500485042,      -3.753125754,      -5.133510754,      -2.040310706
          0,           0,         634,      -7.503509412,      -3.753808609,      -5.141128063,      -2.043925837
          0,           0,         635,      -7.505101359,      -3.754494818,      -5.145560064,      -2.046269684
          0,           0,         636,      -7.505883235,      -3.755179756,      -5.147870149,      -2.047659845
          0,           0,         637,      -7.506636703,      -3.755861219,      -5.149823459,      -2.048771207
          0,           0,         638,      -7.507855682,      -3.756539542,      -5.152709999,      -2.050162806
          0,           0,         639,      -7.509617178,      -3.757216418,      -5.156892141,      -2.052045518
          0,           0,         640,      -7.511701332,      -3.757893521,      -5.161973278,      -2.054309521
          0,           0,         641,      -7.513805848,      -3.758571675,      -5.167249225,      -2.056694804
          0,           0,         642,       -7.51571542,      -3.759250766,      -5.172129936,      -2.058964646
          0,           0,         643,      -7.517362718,      -3.759930147,      -5.176351504,      -2.060999025
          0,           0,         644,      -7.518795894,      -3.760609137,      -5.179957974,       -2.06279788
          0,           0,         645,      -7.520106253,      -3.761287348,      -5.183148521,      -2.064429353
          0,           0,         646,      -7.521366148,      -3.761964741,      -5.186114709,      -2.065968486
          0,           0,         647,      -7.522601668,      -3.762641494,      -5.188948675,       -2.06745811
          0,           0,         648,      -7.523798736,      -3.763317821,      -5.191637482,      -2.068901226
          0,           0,         649,      -7.524926402,      -3.763993842,      -5.194112338,      -2.070275975
          0,           0,         650,       -7.52595958,      -3.764669559,       -5.19630806,      -2.071557283
          0,           0,         651,      -7.526890723,      -3.765344892,      -5.198200472,      -2.072732377
          0,           0,         652,      -7.527729206,      -3.766019745,      -5.199811924,       -2.07380513
          0,           0,         653,      -7.528493372,      -3.766694059,      -5.201193814,      -2.074791377
          0,           0,         654,      -7.529201702,      -3.767367819,      -5.202402703,      -2.075710686
          0,           0,         655,      -7.529867441,      -3.768041047,       -5.20348331,      -2.076579664
          0,           0,         656,      -7.530497741,      -3.768713776,      -5.204463456,      -2.077409218
          0,           0,         657,      -7.531095884,      -3.769386033,      -5.205358385,      -2.078205442
          0,           0,         658,      -7.531664261,      -3.770057827,      -5.206178591,      -2.078972196
          0,           0,         659,      -7.532206361,      -3.770729158,      -5.206935829,      -2.079713452
          0,           0,         660,      -7.532727205,      -3.771400021,      -5.207645211,      -2.080434347
          0,           0,         661,      -7.377486867,      -3.773397895,      -5.003854327,      -1.936669559
          0,           0,         662,      -7.152541832,      -3.777186385,      -4.747514964,      -1.703328706
          0,           0,         663,      -7.439012816,      -3.776419066,         -5.067362,      -1.994588243
          0,           0,         664,       -7.50145049,      -3.776307014,      -5.111696336,      -2.028051292
          0,           0,         665,      -7.546195107,       -3.77685872,      -5.212747258,       -2.07419381
          0,           0,         666,      -7.564495238,      -3.777676643,      -5.283727428,       -2.10913518
          0,           0,         667,      -7.551738315,      -3.778519228,      -5.260045852,      -2.109442942
          0,           0,         668,       -7.36005064,      -3.780570824,      -4.964996404,      -1.920176065
          0,           0,         669,      -7.484393167,      -3.780750066,      -5.115451114,      -2.042151138
          0,           0,         670,      -7.508489809,      -3.781078096,      -5.130057166,      -2.050752598
          0,           0,         671,      -7.533669493,      -3.781638365,      -5.185184363,      -2.074221786
          0,           0,         672,      -7.548046666,      -3.782329559,      -5.229050029,      -2.093869764
          0,           0,         673,       -7.54705991,      -3.783063147,       -5.23343617,      -2.098953853
          0,           0,         674,      -7.538177676,      -3.783779361,      -5.211992227,      -2.093021793
          0,           0,         675,      -7.530087841,      -3.784455135,      -5.189854711,      -2.084671547
          0,           0,         676,      -7.527305709,      -3.785099064,      -5.180247923,      -2.080221507
          0,           0,         677,      -7.529661947,       -3.78573288,      -5.183894993,      -2.081085827
          0,           0,         678,      -7.534407651,      -3.786374189,      -5.195035151,      -2.085296857
          0,           0,         679,      -7.538719834,      -3.787029168,      -5.206655875,      -2.090078963
          0,           0,         680,       -7.54118157,      -3.787694354,      -5.214185822,      -2.093567458
          0,           0,         681,      -7.541895548,      -3.788362484,      -5.216901235,      -2.095299664
          0,           0,         682,      -7.541783188,      -3.789027731,      -5.216834746,      -2.095853961
          0,           0,         683,       -7.38974278,      -3.791001948,      -5.017179014,      -1.952308684
          0,           0,         684,      -7.169171224,      -3.794748074,      -4.766852875,      -1.721622608
          0,           0,         685,      -7.452359297,      -3.793975617,      -5.084691164,      -2.012099538
          0,           0,         686,      -7.513358104,      -3.793857219,      -5.127772651,      -2.044875257
          0,           0,         687,       -7.55743903,      -3.794400301,      -5.229772163,      -2.091678611
          0,           0,         688,      -7.575546895,      -3.795208766,      -5.302982235,      -2.127484441
          0,           0,         689,      -7.563597902,      -3.796041543,      -5.281820959,       -2.12870133
          0,           0,         690,      -7.540573265,      -3.796784599,      -5.216602887,      -2.106529508
          0,           0,         691,      -7.365114541,      -3.798699087,      -4.962945772,      -1.925520676
          0,           0,         692,       -7.16231417,      -3.802351041,      -4.748349041,      -1.713396482
          0,           0,         693,      -7.454665883,      -3.801556249,      -5.082856551,      -2.014378875
          0,           0,         694,      -7.398946326,      -3.802762147,      -5.022680559,      -1.954308841
          0,           0,         695,      -7.541595883,      -3.802954957,      -5.230090523,      -2.098974107
          0,           0,         696,      -7.408568419,      -3.804826172,       -5.04338017,      -1.974884856
          0,           0,         697,      -7.517289394,      -3.805070831,      -5.173101927,      -2.084525755
          0,           0,         698,      -7.525615994,      -3.805479791,      -5.155185955,      -2.080239073
          0,           0,         699,      -7.537663468,      -3.806057987,      -5.179592299,      -2.091338914
          0,           0,         700,       -7.39864355,      -3.808046025,       -5.01913081,      -1.963384478
          0,           0,         701,      -7.516874586,      -3.808268185,      -5.171402462,      -2.083085682
          0,           0,         702,      -7.532471323,      -3.808650484,      -5.170117969,      -2.086123803
          0,           0,         703,      -7.547315016,      -3.809229031,      -5.203280459,      -2.101188117
          0,           0,         704,      -7.556036489,      -3.809900913,      -5.230284374,      -2.114514051
          0,           0,         705,      -7.555465128,      -3.810596363,      -5.233413721,      -2.117779958
          0,           0,         706,      -7.550820626,      -3.811276293,        -5.2229887,      -2.114513353
          0,           0,         707,       -7.54756847,      -3.811929057,      -5.214019322,      -2.110818532
          0,           0,         708,      -7.547847641,      -3.812563316,      -5.213399628,      -2.110133972
          0,           0,         709,      -7.550871049,       -3.81319415,        -5.2203661,       -2.11261177
          0,           0,         710,      -7.554687828,      -3.813831924,      -5.230539415,      -2.116632875
          0,           0,         711,      -7.557722998,      -3.814478841,      -5.239523313,      -2.120453559
          0,           0,         712,      -7.559432257,      -3.815131377,      -5.245098583,      -2.123123731
          0,           0,         713,      -7.411780371,       -3.81709369,      -5.047364279,      -1.980508637
          0,           0,         714,      -7.191508628,      -3.820812805,      -4.791709285,      -1.746498045
          0,           0,         715,      -6.968303871,      -3.827180261,      -4.561248308,      -1.511341093
          0,           0,         716,      -6.730254191,      -3.837299388,      -4.311916681,      -1.264304115
          0,           0,         717,       -7.20977228,      -3.833071687,      -4.763821023,      -1.755896252
          0,           0,         718,      -7.293864803,      -3.834445099,      -4.941368704,      -1.852053875
          0,           0,         719,      -6.990778153,      -3.840226349,      -4.537815186,      -1.532909235
          0,           0,         720,      -6.763692582,       -3.84880241,      -4.315070664,      -1.297643785
          0,           0,         721,      -7.254875481,      -3.844957162,      -4.805158117,       -1.80264868
          0,           0,         722,      -7.288618711,      -3.845609896,      -4.862468891,      -1.835008187
          0,           0,         723,      -7.477735992,      -3.845583184,       -5.04307103,      -2.034022242
          0,           0,         724,      -7.317769239,       -3.84768095,      -4.847101986,      -1.874535212
          0,           0,         725,      -7.075080667,      -3.851568364,      -4.593317535,      -1.617563313
          0,           0,         726,      -7.387563846,      -3.850521976,      -4.923271697,       -1.94234281
          0,           0,         727,      -7.454873519,      -3.850184974,      -4.980170239,      -1.988514675
          0,           0,         728,      -7.507916596,      -3.850735839,      -5.059138765,       -2.04696263
          0,           0,         729,      -7.525244353,      -3.851649337,      -5.098835758,      -2.083527189
          0,           0,         730,      -7.507357989,      -3.852578282,      -5.079511488,      -2.077269606
          0,           0,         731,      -7.481522818,      -3.853362776,      -5.040288153,      -2.050483035
          0,           0,         732,      -7.470413479,      -3.853996319,      -5.021140454,      -2.034453159
          0,           0,         733,      -7.478289243,      -3.854557866,       -5.03170358,      -2.038649721
          0,           0,         734,       -7.49690175,      -3.855131397,       -5.06241961,      -2.056318623
          0,           0,         735,      -7.515379243,       -3.85575922,      -5.097593434,      -2.076736694
          0,           0,         736,      -7.527532448,      -3.856437815,      -5.125218598,      -2.092785133
          0,           0,         737,      -7.533358872,      -3.857138845,      -5.142232023,      -2.102761544
