"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        2029,      -6.161172915,      -4.197699494,       -5.49050777,      -2.416980695
          0,           0,        2030,      -6.161997857,      -4.199357238,      -5.324000033,      -2.279273508
          0,           0,        2031,      -6.162765775,      -4.199269639,      -5.491371897,      -2.418266792
          0,           0,        2032,        -6.1635309,      -4.199529047,      -5.499232565,      -2.423590584
          0,           0,        2033,      -6.164108768,      -4.200042291,      -5.535909048,      -2.439793733
          0,           0,        2034,      -6.164583491,      -4.200628078,      -5.557195904,       -2.45068915
          0,           0,        2035,      -6.165048329,      -4.201213567,      -5.552350901,       -2.45031751
          0,           0,        2036,      -6.165615505,       -4.20315673,      -5.335027782,      -2.287154955
          0,           0,        2037,      -6.166380767,      -4.203067215,       -5.48139259,      -2.415645085
          0,           0,        2038,      -6.167277801,      -4.204663082,      -5.318889081,      -2.277436783
          0,           0,        2039,       -6.16809439,       -4.20455114,      -5.504859929,      -2.426265032
          0,           0,        2040,      -6.168864969,      -4.204809312,      -5.521706422,      -2.435576387
          0,           0,        2041,      -6.169424331,      -4.205337275,      -5.561972662,       -2.45310101
          0,           0,        2042,      -6.169879999,      -4.205938024,      -5.579621332,      -2.462820817
          0,           0,        2043,      -6.170395548,      -4.207925963,      -5.358457082,      -2.302663863
          0,           0,        2044,      -6.171133834,      -4.207852613,       -5.49307652,      -2.424384569
          0,           0,        2045,      -6.171956114,      -4.208068587,       -5.49526291,      -2.426500683
          0,           0,        2046,      -6.172598081,       -4.20853805,      -5.542199435,      -2.446521397
          0,           0,        2047,       -6.17310023,      -4.209106755,      -5.579492677,      -2.463454077
          0,           0,        2048,      -6.173557027,       -4.20970024,      -5.583320723,       -2.46716588
          0,           0,        2049,      -6.174031973,      -4.210278769,      -5.567509361,      -2.462216842
          0,           0,        2050,      -6.174546361,       -4.21082892,      -5.552228245,      -2.456222107
          0,           0,        2051,      -6.175089427,      -4.211359049,      -5.546696902,      -2.453691936
          0,           0,        2052,      -6.175639483,      -4.211884829,      -5.550338516,      -2.455032015
          0,           0,        2053,      -6.176181024,      -4.212417057,      -5.558124774,      -2.458337547
          0,           0,        2054,      -6.176710331,       -4.21295807,      -5.564989525,      -2.461502863
          0,           0,        2055,      -6.177232029,       -4.21350447,      -5.568411693,      -2.463406201
          0,           0,        2056,      -6.177752773,      -4.214051598,      -5.568723944,        -2.4640491
          0,           0,        2057,      -6.178276771,      -4.214596578,      -5.567730126,      -2.464070133
          0,           0,        2058,      -6.178804646,      -4.215139033,      -5.567095305,      -2.464142026
          0,           0,        2059,       -6.17933469,      -4.215680161,      -5.567533629,      -2.464607097
          0,           0,        2060,       -6.17986478,      -4.216221401,      -5.568858877,      -2.465441406
          0,           0,        2061,       -6.18039367,      -4.216763569,      -5.570467333,       -2.46642473
          0,           0,        2062,      -6.180921257,      -4.217306697,      -5.571821347,      -2.467337611
          0,           0,        2063,      -6.181448147,      -4.217850353,      -5.572696107,      -2.468073043
          0,           0,        2064,      -6.181975036,      -4.218394057,      -5.573164614,      -2.468643659
          0,           0,        2065,      -6.182502317,      -4.218937545,      -5.573437649,      -2.469125789
          0,           0,        2066,      -6.183030012,      -4.219480807,      -5.573702137,      -2.469595374
          0,           0,        2067,      -6.183557921,       -4.22002398,      -5.574041268,      -2.470091363
          0,           0,        2068,      -6.184085821,       -4.22056721,      -5.574441348,      -2.470613384
          0,           0,        2069,      -6.184613593,      -4.221110574,      -5.574844327,      -2.471140149
          0,           0,        2070,      -6.185141238,      -4.221654066,      -5.575200077,      -2.471650592
          0,           0,        2071,      -6.185668832,      -4.222197634,      -5.575492273,      -2.472135838
          0,           0,        2072,      -6.186196452,      -4.222741226,      -5.575736029,      -2.472599929
          0,           0,        2073,      -6.186724141,      -4.223284812,      -5.575960422,      -2.473053672
          0,           0,        2074,      -6.187251904,      -4.223828392,      -5.576190932,      -2.473507515
          0,           0,        2075,      -6.187779718,      -4.224371981,       -5.57644075,        -2.4739675
          0,           0,        2076,      -6.188307561,      -4.224915593,      -5.576711358,      -2.474434891
          0,           0,        2077,      -6.188835422,      -4.225459237,      -5.576998253,       -2.47490822
          0,           0,        2078,      -6.189363303,      -4.226002911,      -5.577296857,      -2.475385666
          0,           0,        2079,      -6.189891212,      -4.226546609,      -5.577605533,      -2.475866443
          0,           0,        2080,      -6.190419161,      -4.227090324,      -5.577925553,       -2.47635099
          0,           0,        2081,      -6.190947154,      -4.227634054,      -5.578259368,      -2.476840335
          0,           0,        2082,      -6.191475194,      -4.228177797,      -5.578608706,      -2.477335318
          0,           0,        2083,      -6.192003279,      -4.228721554,      -5.578973739,      -2.477836204
          0,           0,        2084,      -6.192531408,      -4.229265328,      -5.579353108,        -2.4783426
          0,           0,        2085,       -6.19305958,      -4.229809117,      -5.579744639,      -2.478853739
          0,           0,        2086,      -6.193587797,      -4.230352923,      -5.580146095,      -2.479368766
          0,           0,        2087,       -6.19411606,      -4.230896743,      -5.580555571,      -2.479886936
          0,           0,        2088,      -6.194644372,      -4.231440577,      -5.580971552,      -2.480407649
          0,           0,        2089,      -6.195172734,      -4.231984423,      -5.581392777,      -2.480930415
          0,           0,        2090,      -6.195701148,      -4.232528281,      -5.581818035,      -2.481454769
          0,           0,        2091,      -6.196229614,      -4.233072152,      -5.582246132,      -2.481980251
          0,           0,        2092,      -6.196758132,      -4.233616035,      -5.582675842,      -2.482506387
          0,           0,        2093,      -6.197286704,      -4.234159929,      -5.583106017,      -2.483032719
          0,           0,        2094,      -6.197815331,      -4.234703836,      -5.583535675,      -2.483558856
          0,           0,        2095,      -6.198344012,      -4.235247754,      -5.583964039,      -2.484084483
          0,           0,        2096,       -6.19887275,      -4.235791683,      -5.584390525,      -2.484609368
          0,           0,        2097,      -6.199401545,      -4.236335623,      -5.584814753,      -2.485133356
          0,           0,        2098,      -6.199930397,      -4.236879574,       -5.58523645,      -2.485656339
          0,           0,        2099,      -6.200459308,      -4.237423537,      -5.585655485,      -2.486178269
          0,           0,        2100,      -6.200988277,      -4.237967511,      -5.586071792,      -2.486699124
          0,           0,        2101,      -6.201517305,      -4.238511497,      -5.586485403,      -2.487218914
          0,           0,        2102,      -6.202046393,      -4.239055495,      -5.586896453,      -2.487737696
          0,           0,        2103,      -6.202575541,      -4.239599504,      -5.587305101,      -2.488255539
          0,           0,        2104,       -6.20310475,      -4.240143525,      -5.587711589,      -2.488772531
          0,           0,        2105,      -6.203634019,      -4.240687559,      -5.588116157,      -2.489288772
          0,           0,        2106,      -6.204163349,      -4.241231606,      -5.588519094,      -2.489804375
          0,           0,        2107,       -6.20469274,      -4.241775665,      -5.588920666,      -2.490319441
          0,           0,        2108,      -6.205222193,      -4.242319737,      -5.589321141,      -2.490834074
          0,           0,        2109,      -6.205751707,      -4.242863823,      -5.589720762,      -2.491348367
          0,           0,        2110,      -6.206281282,      -4.243407923,      -5.590119759,      -2.491862409
          0,           0,        2111,       -6.20681092,      -4.243952036,      -5.590518318,      -2.492376264
          0,           0,        2112,      -6.207340619,      -4.244496164,      -5.590916624,      -2.492890007
          0,           0,        2113,      -6.207870379,      -4.245040307,      -5.591314798,      -2.493403673
          0,           0,        2114,      -6.208400202,      -4.245584465,      -5.591712956,       -2.49391731
          0,           0,        2115,      -6.208930086,      -4.246128637,      -5.592111181,      -2.494430941
          0,           0,        2116,      -6.209489535,      -4.248075407,      -5.386537174,      -2.337052577
          0,           0,        2117,      -6.210276405,      -4.247992207,      -5.537586885,      -2.467889411
          0,           0,        2118,      -6.211131545,      -4.249618972,      -5.365535117,      -2.325002893
          0,           0,        2119,       -6.21197463,      -4.249508318,      -5.548180263,      -2.473073918
          0,           0,        2120,       -6.21277011,      -4.251191199,       -5.38412875,      -2.337163632
          0,           0,        2121,      -6.213560067,      -4.251108899,      -5.550499306,      -2.475929184
          0,           0,        2122,      -6.214344346,      -4.252795205,      -5.372487269,      -2.331424948
          0,           0,        2123,      -6.215154167,      -4.252700623,      -5.538913709,      -2.471698927
          0,           0,        2124,      -6.215950979,       -4.25437691,      -5.367321772,      -2.329169796
          0,           0,        2125,      -6.216765422,      -4.254279571,      -5.536074944,      -2.471189435
          0,           0,        2126,       -6.21755662,      -4.255960194,      -5.367128093,      -2.329848824
          0,           0,        2127,      -6.218369293,      -4.255863467,      -5.534539977,      -2.471410792
          0,           0,        2128,      -6.219158096,      -4.257545681,      -5.365678335,      -2.329690554
          0,           0,        2129,      -6.219974202,      -4.257447011,      -5.532809791,       -2.47147973
          0,           0,        2130,      -6.220762885,      -4.259129644,       -5.36539924,      -2.330157227
          0,           0,        2131,      -6.221581367,      -4.259029797,      -5.532719277,      -2.472282403
          0,           0,        2132,      -6.222368659,      -4.260714021,      -5.366412717,      -2.331362471
          0,           0,        2133,      -6.223188483,      -4.260613561,      -5.533655029,      -2.473579062
          0,           0,        2134,      -6.223969099,      -4.260869474,      -5.540977257,      -2.478856213
          0,           0,        2135,      -6.224550633,      -4.261387317,      -5.577116192,      -2.496064829
          0,           0,        2136,      -6.225026739,      -4.261980052,      -5.597909266,      -2.507389712
          0,           0,        2137,      -6.225493586,      -4.262572107,      -5.593201157,      -2.506845598
          0,           0,        2138,       -6.22601239,      -4.264550243,      -5.378077832,      -2.339791122
          0,           0,        2139,      -6.226831068,      -4.264447098,      -5.524629817,      -2.470909385
          0,           0,        2140,      -6.227693523,      -4.266067444,      -5.362292536,      -2.329756059
          0,           0,        2141,      -6.228562813,      -4.265942501,      -5.547984984,      -2.482178268
          0,           0,        2142,       -6.22934866,      -4.266197478,      -5.563956684,      -2.491564878
          0,           0,        2143,      -6.229911198,      -4.266730489,      -5.603392342,      -2.510052489
          0,           0,        2144,      -6.230368036,      -4.267338429,      -5.620460055,      -2.520046709
          0,           0,        2145,      -6.230833903,      -4.269362812,      -5.401154048,      -2.355576574
          0,           0,        2146,      -6.231624946,       -4.26927603,       -5.53617431,       -2.47974872
          0,           0,        2147,      -6.232465598,      -4.269486829,      -5.538259348,      -2.481890295
          0,           0,        2148,      -6.233113075,       -4.26995988,       -5.58466816,      -2.503205686
          0,           0,        2149,      -6.233616891,      -4.270535566,      -5.620980178,      -2.520853961
          0,           0,        2150,      -6.234075146,      -4.271136203,      -5.624367683,      -2.524445858
          0,           0,        2151,      -6.234553066,      -4.271720727,      -5.608818239,      -2.519049383
          0,           0,        2152,      -6.235071919,      -4.272275829,      -5.594048186,      -2.512765777
          0,           0,        2153,      -6.235620029,       -4.27281058,      -5.588908936,      -2.510229083
          0,           0,        2154,      -6.236174906,      -4.273341207,      -5.592688834,       -2.51173682
          0,           0,        2155,      -6.236720791,      -4.273878649,      -5.600397559,      -2.515233034
          0,           0,        2156,      -6.237254137,      -4.274425096,      -5.607100425,      -2.518516025
          0,           0,        2157,      -6.237779851,      -4.274976951,      -5.610406078,       -2.52044728
          0,           0,        2158,       -6.23830476,      -4.275529443,      -5.610701571,      -2.521066217
          0,           0,        2159,      -6.238833089,      -4.276079699,      -5.609765273,        -2.5210593
          0,           0,        2160,      -6.239365385,      -4.276627401,      -5.609203794,      -2.521125721
          0,           0,        2161,      -6.239899859,        -4.2771738,      -5.609686153,      -2.521608059
          0,           0,        2162,      -6.240434353,      -4.277720356,      -5.611012987,      -2.522468559
          0,           0,        2163,      -6.240967625,      -4.278267874,       -5.61259365,      -2.523472997
          0,           0,        2164,      -6.241499602,      -4.278816366,      -5.613913079,      -2.524395333
          0,           0,        2165,      -6.242030908,      -4.279365386,      -5.614763354,       -2.52512969
          0,           0,        2166,      -6.242562248,      -4.279914451,      -5.615222377,      -2.525693769
          0,           0,        2167,      -6.243094008,        -4.2804633,      -5.615496245,      -2.526168664
          0,           0,        2168,      -6.243626202,      -4.281011929,      -5.615764211,      -2.526632597
          0,           0,        2169,      -6.244158624,      -4.281560479,      -5.616104149,      -2.527124389
          0,           0,        2170,       -6.24469105,      -4.282109097,      -5.616501332,      -2.527642416
          0,           0,        2171,      -6.245223363,      -4.282657857,      -5.616899792,       -2.52816434
          0,           0,        2172,      -6.245755568,       -4.28320675,      -5.617252329,      -2.528668823
          0,           0,        2173,       -6.24628774,      -4.283755725,      -5.617544556,      -2.529147415
          0,           0,        2174,      -6.246819956,      -4.284304729,        -5.6177919,      -2.529604866
          0,           0,        2175,       -6.24735226,      -4.284853732,      -5.618022604,      -2.530052551
          0,           0,        2176,      -6.247884652,      -4.285402735,      -5.618260988,      -2.530501184
          0,           0,        2177,      -6.248417113,      -4.285951753,      -5.618519377,      -2.530956787
          0,           0,        2178,      -6.248949618,      -4.286500801,      -5.618798906,      -2.531420496
          0,           0,        2179,      -6.249482156,      -4.287049885,      -5.619095155,      -2.531890719
          0,           0,        2180,       -6.25001473,      -4.287599005,      -5.619403684,      -2.532365577
          0,           0,        2181,      -6.250547349,      -4.288148154,      -5.619722939,      -2.532844294
          0,           0,        2182,      -6.251080023,      -4.288697326,      -5.620054103,      -2.533327335
          0,           0,        2183,      -6.251612757,      -4.289246516,      -5.620399387,       -2.53381571
          0,           0,        2184,      -6.252145553,      -4.289795724,      -5.620760319,      -2.534310237
          0,           0,        2185,      -6.252678409,      -4.290344952,      -5.621136852,      -2.534811087
          0,           0,        2186,      -6.253211323,        -4.2908942,       -5.62152757,      -2.535317806
          0,           0,        2187,      -6.253744296,      -4.291443468,      -5.621930263,      -2.535829539
          0,           0,        2188,      -6.254277329,      -4.291992756,      -5.622342681,      -2.536345367
          0,           0,        2189,      -6.254810422,      -4.292542063,      -5.622762927,      -2.536864492
          0,           0,        2190,      -6.255343579,      -4.293091387,      -5.623189458,      -2.537386269
          0,           0,        2191,      -6.255876801,      -4.293640727,      -5.623621004,      -2.537910158
          0,           0,        2192,      -6.256410088,      -4.294190084,      -5.624056358,      -2.538435666
          0,           0,        2193,      -6.256943442,      -4.294739456,      -5.624494279,      -2.538962285
          0,           0,        2194,      -6.257476863,      -4.295288843,      -5.624933571,      -2.539489502
          0,           0,        2195,      -6.258010351,      -4.295838246,      -5.625373108,       -2.54001685
          0,           0,        2196,      -6.258543908,      -4.296387664,      -5.625811911,      -2.540543907
          0,           0,        2197,      -6.259077534,      -4.296937096,      -5.626249224,      -2.541070346
          0,           0,        2198,       -6.25961123,      -4.297486543,        -5.6266845,      -2.541595931
          0,           0,        2199,      -6.260144997,      -4.298036005,      -5.627117341,      -2.542120494
          0,           0,        2200,      -6.260678835,      -4.298585481,      -5.627547519,      -2.542643939
          0,           0,        2201,      -6.261212745,      -4.299134971,      -5.627974897,      -2.543166211
          0,           0,        2202,      -6.261746727,      -4.299684476,      -5.628399428,      -2.543687291
          0,           0,        2203,      -6.262280781,      -4.300233996,      -5.628821186,      -2.544207213
          0,           0,        2204,      -6.262814909,      -4.300783531,      -5.629240285,      -2.544726027
          0,           0,        2205,       -6.26334911,       -4.30133308,      -5.629656927,      -2.545243818
          0,           0,        2206,      -6.263883384,      -4.301882645,      -5.630071352,      -2.545760689
          0,           0,        2207,      -6.264417732,      -4.302432225,      -5.630483822,      -2.546276749
          0,           0,        2208,      -6.264952154,      -4.302981821,      -5.630894632,       -2.54679212
          0,           0,        2209,      -6.265486651,      -4.303531432,      -5.631304074,      -2.547306927
          0,           0,        2210,      -6.266021221,       -4.30408106,      -5.631712406,      -2.547821269
          0,           0,        2211,      -6.266555866,      -4.304630705,      -5.632119898,      -2.548335262
          0,           0,        2212,      -6.267090586,      -4.305180366,      -5.632526787,      -2.548848995
          0,           0,        2213,      -6.267625379,      -4.305730044,      -5.632933269,       -2.54936255
          0,           0,        2214,      -6.268160247,      -4.306279739,      -5.633339525,         -2.549876
          0,           0,        2215,       -6.26869519,      -4.306829453,      -5.633745697,      -2.550389393
          0,           0,        2216,      -6.269230207,      -4.307379184,      -5.634151895,      -2.550902777
          0,           0,        2217,      -6.269765298,      -4.307928933,      -5.634558218,      -2.551416185
          0,           0,        2218,      -6.270279417,      -4.309911637,      -5.430356709,      -2.390267587
          0,           0,        2219,      -6.271119516,      -4.309815747,       -5.58121796,      -2.523666464
          0,           0,        2220,       -6.27194256,      -4.311468133,      -5.409292728,      -2.377558518
          0,           0,        2221,      -6.272839113,       -4.31134491,      -5.591540162,      -2.529063966
          0,           0,        2222,      -6.273599834,      -4.313055512,      -5.427250415,      -2.389829936
          0,           0,        2223,       -6.27444197,      -4.312961018,      -5.593350254,      -2.531713487
          0,           0,        2224,      -6.275191404,      -4.314674697,      -5.415597175,      -2.383746311
          0,           0,        2225,      -6.276054211,      -4.314567603,      -5.581810896,      -2.527138099
          0,           0,        2226,      -6.276816241,      -4.316271092,       -5.41047789,      -2.381366095
          0,           0,        2227,       -6.27768376,      -4.316161268,      -5.578933025,      -2.526502749
          0,           0,        2228,      -6.278439921,      -4.317869209,      -5.410220742,      -2.381970096
          0,           0,        2229,      -6.279305713,      -4.317759966,      -5.577365934,      -2.526625129
          0,           0,        2230,      -6.280059397,      -4.319469486,      -5.408798461,      -2.381749575
          0,           0,        2231,       -6.28092875,       -4.31935826,      -5.575700232,      -2.526633829
          0,           0,        2232,      -6.281682257,      -4.321068212,      -5.408573291,       -2.38219759
          0,           0,        2233,      -6.282554049,        -4.3209558,      -5.575684426,      -2.527427228
          0,           0,        2234,      -6.283306118,      -4.322667371,      -5.409627821,      -2.383406299
          0,           0,        2235,      -6.284179294,      -4.322554335,      -5.576694687,      -2.528741225
          0,           0,        2236,      -6.284977064,      -4.322806846,      -5.583512448,      -2.533948013
          0,           0,        2237,       -6.28556376,      -4.323329625,      -5.619129292,       -2.55211468
          0,           0,        2238,      -6.286042556,       -4.32392974,      -5.639473797,      -2.563847358
          0,           0,        2239,       -6.28651265,      -4.324528814,      -5.634931674,      -2.563147254
          0,           0,        2240,      -6.286984991,        -4.3265432,      -5.421943875,      -2.392408741
          0,           0,        2241,       -6.28785832,      -4.326426777,      -5.568651098,      -2.526099744
          0,           0,        2242,      -6.288688579,       -4.32807245,      -5.406486705,      -2.382092606
          0,           0,        2243,      -6.289612038,      -4.327934789,      -5.591841552,      -2.537979559
          0,           0,        2244,      -6.290414837,      -4.328186645,      -5.606985861,      -2.547402426
          0,           0,        2245,      -6.290982036,      -4.328725032,      -5.645627376,      -2.566801388
          0,           0,        2246,      -6.291441321,      -4.329340598,      -5.662172568,       -2.57704909
          0,           0,        2247,      -6.291859351,      -4.331402717,      -5.444698279,       -2.40845258
          0,           0,        2248,      -6.292704338,      -4.331302861,      -5.580077542,      -2.535039859
          0,           0,        2249,       -6.29356495,      -4.331508603,      -5.582045443,      -2.537191614
          0,           0,        2250,      -6.294219421,      -4.331985575,      -5.627907793,      -2.559738659
          0,           0,        2251,      -6.294726216,      -4.332568652,      -5.663284702,      -2.578055018
          0,           0,        2252,      -6.295187161,       -4.33317687,      -5.666290517,      -2.581516841
          0,           0,        2253,      -6.295669253,      -4.333767832,       -5.65102689,      -2.575696725
          0,           0,        2254,      -6.296193761,      -4.334328342,      -5.636758722,      -2.569155941
          0,           0,        2255,      -6.296748106,      -4.334868171,      -5.631988933,      -2.566630459
          0,           0,        2256,      -6.297309009,      -4.335404094,      -5.635887754,      -2.568306615
          0,           0,        2257,      -6.297860456,      -4.335947186,      -5.643511955,      -2.571985236
          0,           0,        2258,      -6.298399066,      -4.336499496,      -5.650058312,      -2.575377633
          0,           0,        2259,       -6.29893002,      -4.337057234,      -5.653258184,      -2.577333766
          0,           0,        2260,      -6.299460311,      -4.337615523,      -5.653545263,      -2.577931212
          0,           0,        2261,      -6.299994176,      -4.338171494,      -5.652668926,      -2.577901328
          0,           0,        2262,      -6.300532091,      -4.338724883,      -5.652178628,      -2.577966447
          0,           0,        2263,      -6.301072191,      -4.339276995,      -5.652701518,      -2.578467794
          0,           0,        2264,      -6.301612284,      -4.339829307,      -5.654027864,      -2.579354145
          0,           0,        2265,      -6.302151136,      -4.340382613,      -5.655581134,       -2.58037858
          0,           0,        2266,      -6.302688697,      -4.340936908,      -5.656868251,      -2.581309631
          0,           0,        2267,      -6.303225613,       -4.34149173,      -5.657696918,      -2.582043095
          0,           0,        2268,      -6.303762592,      -4.342046594,      -5.658148883,      -2.582601575
          0,           0,        2269,      -6.304300017,      -4.342601244,      -5.658425188,      -2.583070472
          0,           0,        2270,      -6.304837893,      -4.343155682,      -5.658697667,      -2.583529895
          0,           0,        2271,      -6.305376009,      -4.343710051,      -5.659039354,      -2.584018388
          0,           0,        2272,       -6.30591414,      -4.344264497,      -5.659434788,      -2.584533176
          0,           0,        2273,      -6.306452171,      -4.344819094,      -5.659830208,      -2.585051033
          0,           0,        2274,       -6.30699011,      -4.345373831,      -5.660181231,      -2.585550489
          0,           0,        2275,      -6.307528032,      -4.345928654,      -5.660475176,      -2.586023559
          0,           0,        2276,      -6.308066014,      -4.346483511,      -5.660727693,       -2.58647566
          0,           0,        2277,      -6.308604099,      -4.347038374,      -5.660966123,      -2.586918663
          0,           0,        2278,      -6.309142288,      -4.347593244,      -5.661213637,      -2.587363472
          0,           0,        2279,      -6.309680557,      -4.348148134,      -5.661481781,      -2.587816088
          0,           0,        2280,      -6.310218885,      -4.348703061,      -5.661771399,      -2.588277506
          0,           0,        2281,       -6.31075726,       -4.34925803,      -5.662078155,      -2.588746032
          0,           0,        2282,      -6.311295685,       -4.34981304,      -5.662397786,      -2.589219755
          0,           0,        2283,      -6.311834168,      -4.350368085,      -5.662728747,      -2.589697883
          0,           0,        2284,      -6.312372719,      -4.350923156,      -5.663072131,       -2.59018089
          0,           0,        2285,      -6.312911344,      -4.351478252,      -5.663429946,      -2.590669787
          0,           0,        2286,      -6.313450044,      -4.352033371,       -5.66380348,      -2.591165329
          0,           0,        2287,      -6.313988817,      -4.352588514,      -5.664192539,      -2.591667611
          0,           0,        2288,      -6.314527661,      -4.353143682,      -5.664595604,      -2.592176097
          0,           0,        2289,      -6.315066577,      -4.353698874,      -5.665010453,      -2.592689859
          0,           0,        2290,      -6.315605565,      -4.354254091,      -5.665434841,      -2.593207915
          0,           0,        2291,      -6.316144627,       -4.35480933,      -5.665866842,      -2.593729403
          0,           0,        2292,      -6.316683764,       -4.35536459,      -5.666304916,      -2.594253636
          0,           0,        2293,      -6.317222979,      -4.355919871,       -5.66674777,      -2.594780032
          0,           0,        2294,      -6.317762272,      -4.356475172,      -5.667194185,      -2.595308052
          0,           0,        2295,      -6.318301643,      -4.357030492,      -5.667642912,       -2.59583715
          0,           0,        2296,      -6.318841094,      -4.357585831,      -5.668092774,       -2.59636679
          0,           0,        2297,      -6.319380624,      -4.358141189,      -5.668542646,      -2.596896473
          0,           0,        2298,      -6.319920235,      -4.358696565,      -5.668991574,      -2.597425759
          0,           0,        2299,      -6.320459927,       -4.35925196,      -5.669438827,       -2.59795431
          0,           0,        2300,        -6.3209997,      -4.359807373,      -5.669883864,      -2.598481885
          0,           0,        2301,      -6.321539556,      -4.360362803,      -5.670326307,      -2.599008308
          0,           0,        2302,      -6.322079495,      -4.360918252,      -5.670765959,      -2.599533488
          0,           0,        2303,      -6.322619517,      -4.361473718,      -5.671202682,      -2.600057378
          0,           0,        2304,      -6.323159623,      -4.362029202,      -5.671636454,      -2.600579958
          0,           0,        2305,      -6.323699812,      -4.362584704,      -5.672067367,      -2.601101279
          0,           0,        2306,      -6.324240087,      -4.363140224,      -5.672495562,      -2.601621395
          0,           0,        2307,      -6.324780445,      -4.363695762,      -5.672921231,       -2.60214041
          0,           0,        2308,      -6.325320889,      -4.364251319,      -5.673344643,      -2.602658429
          0,           0,        2309,      -6.325861417,      -4.364806895,      -5.673766087,      -2.603175587
          0,           0,        2310,       -6.32640203,      -4.365362489,      -5.674185843,      -2.603692003
          0,           0,        2311,      -6.326942729,      -4.365918102,       -5.67460424,      -2.604207827
          0,           0,        2312,      -6.327483513,      -4.366473735,      -5.675021533,      -2.604723168
          0,           0,        2313,      -6.328024382,      -4.367029388,      -5.675438014,      -2.605238149
          0,           0,        2314,      -6.328565336,       -4.36758506,      -5.675853912,      -2.605752868
          0,           0,        2315,      -6.329106375,      -4.368140753,      -5.676269431,       -2.60626742
          0,           0,        2316,        -6.3296475,      -4.368696466,      -5.676684778,      -2.606781877
          0,           0,        2317,      -6.330188709,      -4.369252199,      -5.677100087,      -2.607296305
          0,           0,        2318,      -6.330730003,      -4.369807954,      -5.677515464,      -2.607810742
          0,           0,        2319,      -6.331271383,       -4.37036373,      -5.677931008,      -2.608325231
          0,           0,        2320,      -6.331741756,       -4.37238358,      -5.475059507,      -2.443568459
          0,           0,        2321,      -6.332636179,      -4.372275393,      -5.625719438,      -2.579455584
          0,           0,        2322,       -6.33342914,      -4.373954256,       -5.45394135,       -2.43023971
          0,           0,        2323,      -6.334380446,      -4.373818825,      -5.635744245,        -2.5850377
          0,           0,        2324,      -6.335108428,      -4.375558007,      -5.471276793,      -2.442576372
          0,           0,        2325,      -6.336003991,      -4.375451671,      -5.637072923,      -2.587464524
          0,           0,        2326,      -6.336720539,      -4.377193597,      -5.459624364,      -2.436172506
          0,           0,        2327,      -6.337637579,      -4.377074361,      -5.625587805,      -2.582558542
          0,           0,        2328,      -6.338366768,      -4.378805926,      -5.454547735,      -2.433676554
          0,           0,        2329,      -6.339288621,      -4.378683986,       -5.62267411,      -2.581800786
          0,           0,        2330,      -6.340011676,      -4.380420116,      -5.454231485,       -2.43420784
          0,           0,        2331,      -6.340931849,      -4.380298726,      -5.621083261,      -2.581829335
          0,           0,        2332,      -6.341652327,      -4.382036423,       -5.45284072,        -2.4339336
          0,           0,        2333,      -6.342576187,      -4.381913016,      -5.619486241,      -2.581786373
          0,           0,        2334,      -6.343296416,       -4.38365116,      -5.452671347,      -2.434369914
          0,           0,        2335,      -6.344222778,      -4.383526558,      -5.619547557,      -2.582577658
          0,           0,        2336,       -6.34494151,      -4.385266349,      -5.453770315,      -2.435587821
          0,           0,        2337,      -6.345869295,      -4.385141114,      -5.620635022,      -2.583915628
          0,           0,        2338,      -6.346685647,      -4.385390387,      -5.626981936,      -2.589030484
          0,           0,        2339,      -6.347278746,      -4.385918478,      -5.662090791,       -2.60809952
          0,           0,        2340,      -6.347761288,      -4.386526429,       -5.68202672,      -2.620215132
          0,           0,        2341,      -6.348235622,      -4.387132994,      -5.677673012,      -2.619377148
          0,           0,        2342,       -6.34866287,      -4.389184864,      -5.466740578,      -2.445181883
          0,           0,        2343,      -6.349591909,        -4.3890556,      -5.613589691,      -2.581375627
          0,           0,        2344,      -6.350391831,       -4.39072746,      -5.451596901,      -2.434624482
          0,           0,        2345,      -6.351370732,      -4.390577459,      -5.636575127,      -2.593825282
          0,           0,        2346,      -6.352191932,      -4.390826341,      -5.650938763,       -2.60324687
          0,           0,        2347,      -6.352765023,      -4.391370465,      -5.688819202,      -2.623497672
          0,           0,        2348,      -6.353227788,      -4.391994107,      -5.704892826,      -2.633976044
          0,           0,        2349,      -6.353599298,      -4.394095197,      -5.489202873,      -2.461466341
          0,           0,        2350,       -6.35449924,      -4.393982706,      -5.624918629,      -2.590417211
          0,           0,        2351,      -6.355381177,      -4.394183586,      -5.626759545,       -2.59256502
          0,           0,        2352,      -6.356043878,      -4.394664853,      -5.672061666,      -2.616271143
          0,           0,        2353,      -6.356554713,      -4.395255753,      -5.706547832,      -2.635202805
          0,           0,        2354,      -6.357019337,      -4.395872001,      -5.709222776,      -2.638526169
          0,           0,        2355,      -6.357506563,      -4.396469864,      -5.694261916,      -2.632309923
          0,           0,        2356,      -6.358037681,      -4.397036258,      -5.680484294,      -2.625545047
          0,           0,        2357,       -6.35859922,      -4.397581648,      -5.676062918,      -2.623047696
          0,           0,        2358,      -6.359167118,      -4.398123341,      -5.680064362,      -2.624891451
          0,           0,        2359,      -6.359725109,      -4.398672546,      -5.687599535,      -2.628742917
